Littleleaf Linden, Tilia cordata, 40.51280536414457, -75.78233806700139
Littleleaf Linden, Tilia cordata, 40.512845818907344, -75.7822960862321
Red Maple, Acer rubrum, 40.512913528863116, -75.78233344944157
Japanese Zelkova, Zelkova serrata, 40.512894645098854, -75.78243341543863
Japanese Zelkova, Zelkova serrata, 40.512851020128075, -75.78242336619488
Norway Maple, Acer platanoides, 40.51280562815564, -75.78249599100091
Japanese Zelkova, Zelkova serrata, 40.51272026300859, -75.78255542775354
Black Walnut, Juglans nigra, 40.51298399278613, -75.78250559412179
Red Maple, Acer rubrum, 40.5131017643391, -75.78248983477889
Red Maple, Acer rubrum, 40.513364175668414, -75.78272645832037
American Linden, Tilia americana, 40.51326428605065, -75.78287662631634
Colorado Spruce, Picea pungens, 40.51331089350179, -75.78282010047806
Colorado Spruce, Picea pungens, 40.513334989029666, -75.78280727374488
Colorado Spruce, Picea pungens, 40.513367691212785, -75.78280328546991
Littleleaf Linden, Tilia cordata, 40.513424723444345, -75.78285025874662
Colorado Spruce, Picea pungens, 40.513488942361995, -75.78287497690732
Colorado Spruce, Picea pungens, 40.513506591413254, -75.78292673433123
Flowering Crabapple, Malus spp., 40.51354090578686, -75.78298130727855
Red Maple, Acer rubrum, 40.51358465250964, -75.78292152555288
Colorado Spruce, Picea pungens, 40.51359519356784, -75.78308096616054
Littleleaf Linden, Tilia cordata, 40.51362512868869, -75.78309179980832
Yellowwood , Cladrastis kentukea, 40.513601368149274, -75.78315356097211
Yellowwood , Cladrastis kentukea, 40.51355504372362, -75.78320020555898
Silver Maple, Acer saccharinum, 40.51353389032211, -75.78327073417445
Silver Maple, Acer saccharinum, 40.513651916708106, -75.78297943872184
Red Maple, Acer rubrum, 40.513747880355005, -75.78306434970068
Eastern White Pine, Pinus strobus, 40.513757314067455, -75.7831492161545
Eastern White Pine, Pinus strobus, 40.51333433268818, -75.78334282444808
Serbian Spruce, Picea omorika, 40.51314515898419, -75.78361336125334
Serbian Spruce, Picea omorika, 40.51311273765206, -75.7836436819131
Serbian Spruce, Picea omorika, 40.51308483379869, -75.78366543601982
Littleleaf Linden, Tilia cordata, 40.51272970346282, -75.78328553248542
Littleleaf Linden, Tilia cordata, 40.51272534372856, -75.78334392549196
Spp. Hawthorn, Crataegus spp., 40.51293349725878, -75.78394649671841
Spp. Hawthorn, Crataegus spp., 40.512939019727504, -75.78400890137912
Littleleaf Linden, Tilia cordata, 40.512949347044255, -75.784094739356
Spp. Hawthorn, Crataegus spp., 40.512770589974, -75.78411909385439
Higan Cherry, Prunus subhirtella, 40.51268973846399, -75.78415050125368
Higan Cherry, Prunus subhirtella, 40.51268112912977, -75.78405975792435
Douglas-Fir , Pseudotsuga menziesii, 40.51224168080973, -75.7836992247864
European Filbert, Corylus avellana, 40.51245159912848, -75.78357130319675
Atlas Cedar, Cedrus atlantica, 40.51221166567987, -75.78330159361062
Spp. Hawthorn, Crataegus spp., 40.51217822075463, -75.78318522204914
Spp. Hawthorn, Crataegus spp., 40.51216323219271, -75.7831091291497
Littleleaf Linden, Tilia cordata, 40.512397805228005, -75.78277139224083
Littleleaf Linden, Tilia cordata, 40.51243653681834, -75.7827151708889
Colorado Spruce, Picea pungens, 40.51254889223776, -75.7829603261699
Japanese Sty Jp Snowbell, raxa onicus, 40.51246756193924, -75.78303850606196
Littleleaf Linden, Tilia cordata, 40.512555457201344, -75.78259364310557
Carolina Silverbell, Halesia tetraptera, 40.51270393401359, -75.78264793837229
Eastern White Pine, Pinus strobus, 40.512002962792394, -75.78313728113314
Eastern White Pine, Pinus strobus, 40.511977827859525, -75.78311736878901
Eastern White Pine, Pinus strobus, 40.5119578050191, -75.78307957448791
Eastern White Pine, Pinus strobus, 40.511944358145456, -75.78313092179351
Eastern White Pine, Pinus strobus, 40.51192203305939, -75.78310981576713
Norway Spruce, Picea abies, 40.51190967261059, -75.7831391018174
Norway Spruce, Picea abies, 40.51188177699499, -75.7831117990388
Norway Spruce, Picea abies, 40.511861053446964, -75.78310295786844
Mugo Pine, Pinus mugo, 40.511615088242536, -75.78330839197636
Colorado Spruce, Picea pungens, 40.5116833755616, -75.7832060402529
Ginkgo , Ginkgo biloba, 40.51183601054953, -75.78321302627518
Colorado Spruce, Picea pungens, 40.51204652026673, -75.78336727578572
Flowering Dogwood, Cornus florida, 40.512109028569384, -75.78344497456416
Norway Maple, Acer platanoides, 40.51212188582033, -75.78354306230236
Tuliptree , Liriodendron tulipifera, 40.51161638382256, -75.78377365583668
Tuliptree , Liriodendron tulipifera, 40.51148376830214, -75.78351268264458
Colorado Spruce, Picea pungens, 40.51152056566249, -75.78334449670496
Mugo Pine, Pinus mugo, 40.51154903628003, -75.78336670700618
Mugo Pine, Pinus mugo, 40.5115004498337, -75.78326195325978
Colorado Spruce, Picea pungens, 40.511336438798075, -75.78317356907728
Flowering Dogwood, Cornus florida, 40.511271009839824, -75.78308945770601
Norway Spruce, Picea abies, 40.51124621126067, -75.78299331688758
Colorado Spruce, Picea pungens, 40.51140427512937, -75.78290242728163
Norway Maple, Acer platanoides, 40.51147282082736, -75.78264483769769
Norway Maple, Acer platanoides, 40.51133438922783, -75.78277137968391
Flowering Dogwood, Cornus florida, 40.51244821765368, -75.78199052373306
Flowering Dogwood, Cornus florida, 40.51256885746102, -75.78210203950928
Flowering Dogwood, Cornus florida, 40.51267667494225, -75.78219929889116
Flowering Dogwood, Cornus florida, 40.51262480938493, -75.78226606107559
Flowering Dogwood, Cornus florida, 40.51258081439956, -75.78231465786416
Flowering Dogwood, Cornus florida, 40.512521823987406, -75.78239986647003
Douglas-Fir , Pseudotsuga menziesii, 40.512480935200365, -75.78245405165268
Norway Maple, Acer platanoides, 40.51239191385944, -75.78222188233724
Norway Maple, Acer platanoides, 40.51235073459761, -75.78214331675032
Colorado Spruce, Picea pungens, 40.51223910541317, -75.78218195489451
American Sweetgum, Liquidambar styraciflua, 40.51208474792859, -75.78209270480421
Northern Red Oak, Quercus rubra, 40.512067261495126, -75.78221119274602
Northern Red Oak, Quercus rubra, 40.51211497591954, -75.78237037119793
Star Magnolia, Magnolia stellata, 40.51222934361375, -75.7824209192565
Douglas-Fir , Pseudotsuga menziesii, 40.512243660826, -75.78252437925859
Norway Maple, Acer platanoides, 40.512399222454604, -75.78255815909328
Colorado Spruce, Picea pungens, 40.51228844838363, -75.78273787417669
Colorado Spruce, Picea pungens, 40.51228548762095, -75.78271213850373
Colorado Spruce, Picea pungens, 40.51226338442162, -75.78273141414331
American Holly, Ilex opaca, 40.51225354925546, -75.78267784112047
American Holly, Ilex opaca, 40.512240519589646, -75.78266628967104
American Holly, Ilex opaca, 40.51225195242069, -75.78265157363343
Eastern Hemlock, Tsuga candensis, 40.51222937168869, -75.78263893734042
Eastern Hemlock, Tsuga candensis, 40.512231886856995, -75.7826160746243
Eastern Hemlock, Tsuga candensis, 40.512206740481204, -75.78260448973003
Eastern Hemlock, Tsuga candensis, 40.512211418034305, -75.78256961600252
Serbian Spruce, Picea omorika, 40.51218300294536, -75.7825484959345
Serbian Spruce, Picea omorika, 40.5121557814242, -75.78253736853743
Colorado Spruce, Picea pungens, 40.51215022228673, -75.78251485107288
Colorado Spruce, Picea pungens, 40.51213080185278, -75.78247720313783
Eastern Hemlock, Tsuga candensis, 40.51211252205663, -75.78245869505123
Colorado Spruce, Picea pungens, 40.512096658684705, -75.78245851065266
Eastern Hemlock, Tsuga candensis, 40.51208781830642, -75.78245092322491
Colorado Spruce, Picea pungens, 40.51207887995622, -75.78245913496347
Eastern Hemlock, Tsuga candensis, 40.51206121734834, -75.78245724527669
Colorado Spruce, Picea pungens, 40.51205281384752, -75.78247960039839
Eastern Hemlock, Tsuga candensis, 40.51204280241413, -75.78245869434589
Eastern Hemlock, Tsuga candensis, 40.512018008578266, -75.78246422649026
Eastern Hemlock, Tsuga candensis, 40.511997712061515, -75.78246149646087
Eastern Hemlock, Tsuga candensis, 40.51198125753431, -75.78245548366209
Eastern Hemlock, Tsuga candensis, 40.51198489569291, -75.78247964186014
Eastern Hemlock, Tsuga candensis, 40.51196777905739, -75.78247694879177
Eastern Hemlock, Tsuga candensis, 40.51194811086733, -75.78247588800879
Eastern Hemlock, Tsuga candensis, 40.51193526633155, -75.7824981926455
Eastern Hemlock, Tsuga candensis, 40.5119200447918, -75.78249635257612
American Holly, Ilex opaca, 40.51191666557884, -75.78252708167192
Flowering Dogwood, Cornus florida, 40.51185400808945, -75.78259371266917
Sugar Maple, Acer saccharum, 40.51192709132027, -75.78258125735066
Spp. Hawthorn, Crataegus spp., 40.511975912288165, -75.78249450673968
Black Walnut, Juglans nigra, 40.512120681675874, -75.7826585931542
American Holly, Ilex opaca, 40.51192761393003, -75.78274883526066
Flowering Dogwood, Cornus florida, 40.51194850077346, -75.78279209038749
Corneliancherry Dogwood, Cornus mas, 40.51216133566056, -75.78289709523284
Colorado Spruce, Picea pungens, 40.5121432557756, -75.78291956441532
Colorado Spruce, Picea pungens, 40.512130203677884, -75.7829299426081
Serbian Spruce, Picea omorika, 40.51212608777366, -75.78291913574368
Colorado Spruce, Picea pungens, 40.512119490913605, -75.78294208903894
Serbian Spruce, Picea omorika, 40.512104885252946, -75.78293577773832
Flowering Dogwood, Cornus florida, 40.512071341172486, -75.78295765035155
American Holly, Ilex opaca, 40.51187221348258, -75.78285860750705
Katsuratree , Cercidiphyllum japonicum, 40.51186669710784, -75.782981371256
Saucer Magnolia Magnolia, x soulangiana, 40.51179261950617, -75.78284539905239
Colorado Spruce, Picea pungens, 40.51175401750096, -75.78309521126043
Colorado Spruce, Picea pungens, 40.511733071245196, -75.78307270492168
Colorado Spruce, Picea pungens, 40.51173216027098, -75.78303431038586
Flowering Crabapple, Malus spp., 40.51174416076305, -75.78299299593543
Japanese Maple, Acer palmatum, 40.511693985742745, -75.78296442730014
American Holly, Ilex opaca, 40.51171570233703, -75.78292110949303
American Holly, Ilex opaca, 40.51171203523598, -75.78291719292005
American Holly, Ilex opaca, 40.51170874073996, -75.78291279791648
Corneliancherry Dogwood, Cornus mas, 40.5116955627622, -75.78289521672625
Eastern Redbud, Cercis canadensis, 40.51169560993404, -75.78283373383775
Siberian Elm, Ulmus pumila, 40.51164763744321, -75.78282446257475
Colorado Spruce, Picea pungens, 40.51168400970007, -75.78274549027431
American Holly, Ilex opaca, 40.51172199823794, -75.78270187648124
American Holly, Ilex opaca, 40.51175585276536, -75.7826674142571
Colorado Spruce, Picea pungens, 40.51177183824233, -75.78265356098106
Japanese Stewartia, Stewartia pseudocamellia, 40.51178485020024, -75.78264112496299
Callery Pear, Pyrus calleryana, 40.51166278358285, -75.7826565576288
Flowering Crabapple, Malus spp., 40.51180999626097, -75.78252239381371
Sugar Maple, Acer saccharum, 40.511891565347135, -75.78248074297126
Spp. Yew, Taxus spp., 40.51205321493158, -75.7823684753602
Littleleaf Linden, Tilia cordata, 40.51307301508403, -75.78373702997264
Littleleaf Linden, Tilia cordata, 40.51315610524235, -75.78365712848468
Higan Cherry, Prunus subhirtella, 40.513230629917864, -75.78366859476958
Eastern White Pine, Pinus strobus, 40.51336705499714, -75.78350595645342
Littleleaf Linden, Tilia cordata, 40.51341749535322, -75.78349005599269
Littleleaf Linden, Tilia cordata, 40.513445684932144, -75.78344209932312
Eastern White Pine, Pinus strobus, 40.513560466008066, -75.78344090455468
Eastern White Pine, Pinus strobus, 40.513588824150226, -75.78340130214204
Eastern White Pine, Pinus strobus, 40.51361590989221, -75.78337264596347
Atlas Cedar, Cedrus atlantica, 40.5136757328546, -75.78354477943866
Red Maple, Acer rubrum, 40.51387756481895, -75.78344286968118
Sugar Maple, Acer saccharum, 40.513855044739714, -75.78350368219054
Red Maple, Acer rubrum, 40.513897149052056, -75.78372732661927
Sugar Maple, Acer saccharum, 40.51391031134814, -75.78381360956828
Red Maple, Acer rubrum, 40.513973758923576, -75.78388560169189
Red Maple, Acer rubrum, 40.51404624772225, -75.78386251576578
Sugar Maple, Acer saccharum, 40.51415904584457, -75.78377248321601
Red Maple, Acer rubrum, 40.514199391397376, -75.7837267558072
Silver Maple, Acer saccharinum, 40.51420664360651, -75.78345971627898
Silver Maple, Acer saccharinum, 40.51402534273794, -75.7833012013421
Eastern Arborvitae, Thuja occidentalis, 40.5138287785077, -75.78394148208125
Higan Cherry, Prunus subhirtella, 40.51400260358783, -75.78415937824781
Higan Cherry, Prunus subhirtella, 40.513725347761685, -75.78456269189012
Higan Cherry, Prunus subhirtella, 40.51368752721196, -75.78448327126021
European Hornbeam, Carpinus betulus, 40.5134216098842, -75.78422351765309
European Hornbeam, Carpinus betulus, 40.513405940619435, -75.7841960599698
Thornless Gleditsia Honeylocust, triacanthos inermis, 40.51313350053728, -75.78418586856998
Thornless Gleditsia Honeylocust, triacanthos inermis, 40.51308430336697, -75.78409555482253
Thornless Gleditsia Honeylocust, triacanthos inermis, 40.51304129122524, -75.78401114076959
Thornless Gleditsia Honeylocust, triacanthos inermis, 40.51299655864532, -75.78391738417558
Spp. Hawthorn, Crataegus spp., 40.51288946107919, -75.78420419193864
Colorado Spruce, Picea pungens, 40.51281717459837, -75.78418019675144
Colorado Spruce, Picea pungens, 40.51274058706522, -75.78426959822892
Japanese Maple, Acer palmatum, 40.51283197415205, -75.78434243444009
Ginkgo , Ginkgo biloba, 40.51280826476281, -75.78445097321476
Higan Cherry, Prunus subhirtella, 40.513002209763314, -75.7850343552039
Higan Cherry, Prunus subhirtella, 40.51309042575812, -75.78499174902169
Higan Cherry, Prunus subhirtella, 40.513139309490676, -75.78493978989785
Higan Cherry, Prunus subhirtella, 40.51318926592188, -75.7848850799386
Higan Cherry, Prunus subhirtella, 40.51324345654709, -75.78482903586274
Higan Cherry, Prunus subhirtella, 40.51331031336716, -75.7847703749189
Higan Cherry, Prunus subhirtella, 40.51334530823198, -75.78474451941621
Higan Cherry, Prunus subhirtella, 40.51339419185473, -75.78469255991725
Red Maple, Acer rubrum, 40.51351426961431, -75.78456540282258
Red Maple, Acer rubrum, 40.513475469322614, -75.78450025131771
Red Maple, Acer rubrum, 40.51345023471703, -75.78464233751794
American Holly, Ilex opaca, 40.51346127772028, -75.78441438173859
Corneliancherry Dogwood, Cornus mas, 40.513481058139156, -75.78445331707367
Sugar Maple, Acer saccharum, 40.51394935432529, -75.78478939230054
Colorado Spruce, Picea pungens, 40.514238325091426, -75.78488719698625
Callery Pear, Pyrus calleryana, 40.51442623486282, -75.7851254779553
Colorado Spruce, Picea pungens, 40.51447057721079, -75.78547400961821
Colorado Spruce, Picea pungens, 40.514324676648144, -75.78553526358239
Scarlet Oak, Quercus coccinea, 40.51420735712145, -75.78531879171533
Colorado Spruce, Picea pungens, 40.51485192158597, -75.78513743864332
Colorado Spruce, Picea pungens, 40.514830580603046, -75.7850617096602
Japanese Flowering Cherry, Prunus serrulata, 40.51495267392953, -75.78499464279396
Japanese Flowering Cherry, Prunus serrulata, 40.514916159199586, -75.78489411579616
Norway Spruce, Picea abies, 40.51482122741461, -75.78481134574251
Flowering Dogwood, Cornus florida, 40.514753231342674, -75.7847578677818
Norway Spruce, Picea abies, 40.51473504630167, -75.78462330893531
Spp. Hawthorn, Crataegus spp., 40.516247567732904, -75.78528961460522
Silver Maple, Acer saccharinum, 40.51550222151221, -75.78463550091021
Silver Maple, Acer saccharinum, 40.51523987087372, -75.78440114946189
Silver Maple, Acer saccharinum, 40.51475362186581, -75.78396374044783
Silver Maple, Acer saccharinum, 40.514667438309395, -75.78388210782775
Red Maple, Acer rubrum, 40.51454410976794, -75.78378208302132
Goldenraintree , Koelreuteria paniculata, 40.51501232600485, -75.78518095943053
Eastern Redbud, Cercis canadensis, 40.515211043915635, -75.78583028205972
Pin Oak, Quercus palustris, 40.515337034170635, -75.78605261268905
Flowering Dogwood, Cornus florida, 40.51536241068436, -75.78613360713771
Douglas-Fir , Pseudotsuga menziesii, 40.515674403799025, -75.78641191215624
Flowering Dogwood, Cornus florida, 40.51554251951284, -75.78642169731243
Flowering Dogwood, Cornus florida, 40.514885664713184, -75.78653692547489
Eastern Redbud, Cercis canadensis, 40.51476789832373, -75.7862818124586
Katsuratree , Cercidiphyllum japonicum, 40.51470241013507, -75.78621866413656
Katsuratree , Cercidiphyllum japonicum, 40.51470034003673, -75.78611906797727
Katsuratree , Cercidiphyllum japonicum, 40.51462187811494, -75.78607856197758
Goldenraintree , Koelreuteria paniculata, 40.514452961797595, -75.78573948180431
Higan Cherry, Prunus subhirtella, 40.51463986194464, -75.78558810476895
Northern Red Oak, Quercus rubra, 40.51459827075837, -75.7855108399271
Eastern Arborvitae, Thuja occidentalis, 40.51464435103321, -75.7854657904623
Sugar Maple, Acer saccharum, 40.51474118722473, -75.78536374825164
Eastern Arborvitae, Thuja occidentalis, 40.51399542270403, -75.78561048963381
Eastern Arborvitae, Thuja occidentalis, 40.5139712863577, -75.78563590036163
White Spruce, Picea glauca, 40.51376924876745, -75.78562997384154
Higan Cherry, Prunus subhirtella, 40.513873022589046, -75.78590808608118
Higan Cherry, Prunus subhirtella, 40.51394460285501, -75.78603452747119
Flowering Dogwood, Cornus florida, 40.514797779698505, -75.78660891258536
Gray Birch, Betula populifolia, 40.514824787713486, -75.78682732636342
Tuliptree , Liriodendron tulipifera, 40.51470214319417, -75.78678070077905
Sugar Maple, Acer saccharum, 40.514055336527754, -75.7864203129916
Colorado Spruce, Picea pungens, 40.51399115000004, -75.78629298353152
Colorado Spruce, Picea pungens, 40.5139527101427, -75.78623193664464
Colorado Spruce, Picea pungens, 40.51392431698985, -75.78618253488732
Norway Spruce, Picea abies, 40.51389741517573, -75.78612711642577
Colorado Spruce, Picea pungens, 40.51386709923737, -75.78607165931683
Norway Spruce, Picea abies, 40.51383347949454, -75.78600126950425
Colorado Spruce, Picea pungens, 40.51380658771482, -75.78594436283498
Flowering Crabapple, Malus spp., 40.513681176220246, -75.78583030711691
Norway Spruce, Picea abies, 40.51370501209524, -75.78576562624906
Colorado Spruce, Picea pungens, 40.51369126911671, -75.78573845970678
Sugar Maple, Acer saccharum, 40.51360199034379, -75.78584325099524
Sugar Maple, Acer saccharum, 40.51356364189814, -75.78582966557605
Norway Spruce, Picea abies, 40.51344382156503, -75.7854947916584
Norway Spruce, Picea abies, 40.51348621952958, -75.78545072690784
Douglas-Fir , Pseudotsuga menziesii, 40.51353181173989, -75.78541518634731
Colorado Spruce, Picea pungens, 40.5136165156649, -75.78534190831512
Higan Cherry, Prunus subhirtella, 40.51371810037299, -75.7854067507664
White Spruce, Picea glauca, 40.51376776919584, -75.78548584042123
Colorado Spruce, Picea pungens, 40.51381662418442, -75.78544609430895
Colorado Spruce, Picea pungens, 40.51385730871718, -75.78541686333897
Colorado Spruce, Picea pungens, 40.51396503223157, -75.78529292784253
Colorado Spruce, Picea pungens, 40.5135920211827, -75.7851336773342
Mugo Pine, Pinus mugo, 40.51355590793922, -75.7846530679395
Nootka Falsecypress, Chamaecyparis nootkatensis, 40.513507618836414, -75.78469840665788
Nootka Falsecypress, Chamaecyparis nootkatensis, 40.513450911477705, -75.78474963407496
Nootka Falsecypress, Chamaecyparis nootkatensis, 40.51339572647459, -75.78480087915628
Yoshino Prunus Cherry, x yedoensis, 40.51289565730355, -75.78512254476155
Yoshino Prunus Cherry, x yedoensis, 40.51278485934788, -75.78522034586669
Higan Cherry, Prunus subhirtella, 40.51267796047144, -75.7853488817805
Higan Cherry, Prunus subhirtella, 40.51262734248031, -75.78540678560908
Norway Maple, Acer platanoides, 40.51308296059949, -75.78618522692386
Sugar Maple, Acer saccharum, 40.51314624824597, -75.78611102032602
Flowering Crabapple, Malus spp., 40.513168415599054, -75.78633794508293
Flowering Dogwood, Cornus florida, 40.51322835112036, -75.7863459577218
Flowering Dogwood, Cornus florida, 40.51323055902431, -75.78643189631774
Flowering Dogwood, Cornus florida, 40.51370618479028, -75.7873760701692
White Fir, Abies concolor, 40.51371419919369, -75.78730915088933
White Fir, Abies concolor, 40.51378273468743, -75.78733485405112
White Fir, Abies concolor, 40.51376756620262, -75.78729879513409
Littleleaf Linden, Tilia cordata, 40.513779861737675, -75.7872501003189
White Fir, Abies concolor, 40.513822582764114, -75.78727640214696
Douglas-Fir , Pseudotsuga menziesii, 40.5138256255789, -75.78724234215079
White Fir, Abies concolor, 40.51385018562271, -75.78725000094714
Douglas-Fir , Pseudotsuga menziesii, 40.513959842626896, -75.78722471640123
Douglas-Fir , Pseudotsuga menziesii, 40.51394379711033, -75.78726449329612
Douglas-Fir , Pseudotsuga menziesii, 40.513980698284975, -75.78725114381166
Douglas-Fir , Pseudotsuga menziesii, 40.51409300520107, -75.78746233640187
White Fir, Abies concolor, 40.514122640644906, -75.78743512087225
Douglas-Fir , Pseudotsuga menziesii, 40.514123384711525, -75.78748060669173
White Fir, Abies concolor, 40.51409052166261, -75.78751743062949
Douglas-Fir , Pseudotsuga menziesii, 40.51412094811768, -75.78752881152187
Littleleaf Linden, Tilia cordata, 40.51416248083533, -75.7876078481434
Green Ash, Fraxinus pennsylvanica, 40.51370180527318, -75.78803174720072
Green Ash, Fraxinus pennsylvanica, 40.5136266950546, -75.78809563804587
Colorado Spruce, Picea pungens, 40.51330156823624, -75.78837779997554
Colorado Spruce, Picea pungens, 40.51333287933033, -75.7884139972075
Littleleaf Linden, Tilia cordata, 40.51349863445712, -75.78896030039483
Littleleaf Linden, Tilia cordata, 40.51346666850484, -75.78905566196485
Littleleaf Linden, Tilia cordata, 40.513438323534174, -75.78913130981253
Littleleaf Linden, Tilia cordata, 40.51336078530127, -75.7891060872475
Littleleaf Linden, Tilia cordata, 40.513407975935934, -75.78921657312591
Littleleaf Linden, Tilia cordata, 40.513364249596506, -75.78925838658736
Littleleaf Linden, Tilia cordata, 40.51365224551727, -75.78900635012187
Littleleaf Linden, Tilia cordata, 40.5136671201782, -75.78894814486057
Spp. Hawthorn, Crataegus spp., 40.51337315081153, -75.78739240734512
Spp. Hawthorn, Crataegus spp., 40.5133885669848, -75.78741591087258
Spp. Hawthorn, Crataegus spp., 40.51338174295963, -75.78743769645628
Spp. Hawthorn, Crataegus spp., 40.513370473867745, -75.78745870173658
Pin Oak, Quercus palustris, 40.513418726571196, -75.78747967507731
Pin Oak, Quercus palustris, 40.51344771852023, -75.78755217114333
Higan Cherry, Prunus subhirtella, 40.51313176204553, -75.78795882350973
Higan Cherry, Prunus subhirtella, 40.512912120540534, -75.78739659419458
Higan Cherry, Prunus subhirtella, 40.51298109376188, -75.7873369020489
Pin Oak, Quercus palustris, 40.51319513763298, -75.78719244728731
Pin Oak, Quercus palustris, 40.51326428777989, -75.78721653192767
Spp. Hawthorn, Crataegus spp., 40.51328673874261, -75.78726533177795
Spp. Hawthorn, Crataegus spp., 40.5133120242613, -75.78733311466428
Higan Cherry, Prunus subhirtella, 40.513456625511004, -75.78724982195986
Higan Cherry, Prunus subhirtella, 40.51338103153672, -75.78700523595828
Flowering Dogwood, Cornus florida, 40.51342370638051, -75.78690075513902
Flowering Dogwood, Cornus florida, 40.51346179632705, -75.78690994826691
Flowering Dogwood, Cornus florida, 40.51348056070291, -75.78695640920941
English Oak, Quercus robur, 40.51325571905183, -75.78677756497036
Flowering Crabapple, Malus spp., 40.513104886144305, -75.78650060620265
Flowering Crabapple, Malus spp., 40.513063626345435, -75.78643430389235
River Birch, Betula nigra, 40.512883883537754, -75.78624467897367
River Birch, Betula nigra, 40.51266565240685, -75.7861838172245
River Birch, Betula nigra, 40.51247927229394, -75.78609445372027
Littleleaf Linden, Tilia cordata, 40.5125318321028, -75.7862384834362
Littleleaf Linden, Tilia cordata, 40.51255117504428, -75.78636809663683
Littleleaf Linden, Tilia cordata, 40.5125225017855, -75.78656106225394
Austrian Pine, Pinus nigra, 40.512341323477315, -75.78679807405032
Austrian Pine, Pinus nigra, 40.512358137508585, -75.7868279933568
Austrian Pine, Pinus nigra, 40.512259700974504, -75.78693994984705
Austrian Pine, Pinus nigra, 40.512240036370805, -75.78695953470447
Ash,Green , Fraxinus pennsylvanica, 40.512245004391424, -75.78702242114912
Norway Spruce, Picea abies, 40.512192757118676, -75.78696228461169
Norway Spruce, Picea abies, 40.51220004508345, -75.7870019992979
Norway Spruce, Picea abies, 40.51218347710011, -75.78702987577716
Norway Spruce, Picea abies, 40.51225298400048, -75.78707433593088
Norway Spruce, Picea abies, 40.512243053680464, -75.787105129983
Norway Spruce, Picea abies, 40.512278527204096, -75.78709372580398
Kousa Dogwood, Cornus kousa, 40.51228239173901, -75.7871374102178
Kousa Dogwood, Cornus kousa, 40.512310121081015, -75.78714137118037
Kousa Dogwood, Cornus kousa, 40.51230017215425, -75.78717489403246
Kousa Dogwood, Cornus kousa, 40.51233288074613, -75.78716072972497
Kousa Dogwood, Cornus kousa, 40.51231806685535, -75.78719692233307
Kousa Dogwood, Cornus kousa, 40.51234074881654, -75.78722900786248
Kousa Dogwood, Cornus kousa, 40.51236213359434, -75.78724653260352
Kousa Dogwood, Cornus kousa, 40.51236944427743, -75.78719297758907
Norway Spruce, Picea abies, 40.51236231939259, -75.78721926008083
Norway Spruce, Picea abies, 40.51238068474252, -75.78727402427013
Norway Spruce, Picea abies, 40.51240766460647, -75.78738798308672
Norway Spruce, Picea abies, 40.512379743236345, -75.78741220453422
Norway Spruce, Picea abies, 40.51235527142798, -75.7874391917782
Green Ash, Fraxinus pennsylvanica, 40.512082479183164, -75.78706154550383
Littleleaf Linden, Tilia cordata, 40.5120812314472, -75.78680424663158
Higan Cherry, Prunus subhirtella, 40.51187960390767, -75.78617155818303
White Oak, Quercus alba, 40.51199601556081, -75.78596775137967
Pin Oak, Quercus palustris, 40.51211952263305, -75.7858015114202
Pin Oak, Quercus palustris, 40.5122954138629, -75.785807830592
Sugar Maple, Acer saccharum, 40.51241948400477, -75.78570581636001
Flowering Dogwood, Cornus florida, 40.512474658564805, -75.78568134217663
Sugar Maple, Acer saccharum, 40.5124757852134, -75.78577665580818
Sugar Maple, Acer saccharum, 40.512654173876854, -75.78589263454619
Norway Maple, Acer platanoides, 40.512741289784536, -75.78599592615613
Flowering Dogwood, Cornus florida, 40.51279487100936, -75.78607325834511
Flowering Dogwood, Cornus florida, 40.51282128345355, -75.78610262167976
American Sweetgum, Liquidambar styraciflua, 40.511933863677044, -75.78563386029802
Green Ash, Fraxinus pennsylvanica, 40.51187246719696, -75.78554787830743
Pin Oak, Quercus palustris, 40.5118838411386, -75.78569823976605
American Sweetgum, Liquidambar styraciflua, 40.51181829673322, -75.78576785224091
